label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.5906417965888977,0.616113007068634,-3.621556459165731e-07,0.5728251934051514,0.5370243787765503,-0.0032819437328726053,0.5502057671546936,0.44940367341041565,-0.015452079474925995,0.5258660912513733,0.3899746239185333,-0.027638282626867294,0.4986461400985718,0.3582838773727417,-0.03915095701813698,0.5709638595581055,0.4099000096321106,-0.03896120935678482,0.48129457235336304,0.3962132930755615,-0.06529486179351807,0.47410646080970764,0.42810529470443726,-0.07060946524143219,0.49138882756233215,0.4438825845718384,-0.07076513022184372,0.5726870894432068,0.458261102437973,-0.05096113309264183,0.46635207533836365,0.4458814263343811,-0.07721225917339325,0.47311750054359436,0.4751448929309845,-0.07296127825975418,0.49818676710128784,0.48298773169517517,-0.06855357438325882,0.5655080676078796,0.5135253071784973,-0.06313388794660568,0.4664222300052643,0.505328357219696,-0.08945459127426147,0.48131823539733887,0.5312742590904236,-0.07666657119989395,0.510171115398407,0.5341210961341858,-0.06543225049972534,0.5537113547325134,0.5701843500137329,-0.07450539618730545,0.4721617102622986,0.5568795800209045,-0.09509000927209854,0.4860575199127197,0.574459969997406,-0.08886934071779251,0.5147849321365356,0.5773431658744812,-0.08129540830850601
A,0.5142503380775452,0.643875002861023,-1.661128123942035e-07,0.571797788143158,0.5920989513397217,0.0018938727444037795,0.5937015414237976,0.5086172223091125,0.0048102159053087234,0.5850197672843933,0.4334963858127594,0.008617457002401352,0.5536911487579346,0.4085431396961212,0.011539225466549397,0.5442381501197815,0.43904930353164673,0.0008065203437581658,0.5424883365631104,0.4329944849014282,0.003836147952824831,0.5461456775665283,0.47089576721191406,-0.0008884246344678104,0.5454466342926025,0.49280261993408203,-0.005898152478039265,0.5015515685081482,0.4459710717201233,0.00015393026114907116,0.5063863396644592,0.44917619228363037,0.013687165454030037,0.5120609402656555,0.4797094166278839,0.013196662999689579,0.5132023692131042,0.5022674202919006,0.007829627022147179,0.4651836156845093,0.4693032503128052,0.0010767390485852957,0.472973108291626,0.4731908440589905,0.013379424810409546,0.4805834889411926,0.49832019209861755,0.015561684034764767,0.48475661873817444,0.5210289359092712,0.01191119197756052,0.43385982513427734,0.49603861570358276,0.0021441627759486437,0.44378843903541565,0.49779394268989563,0.011975950561463833,0.45237815380096436,0.5225512981414795,0.01907053403556347,0.4570402503013611,0.5422261357307434,0.022858869284391403
A,0.5152195692062378,0.6408382654190063,-1.4758151678506692e-07,0.5718571543693542,0.5914283394813538,0.0019125500693917274,0.591590940952301,0.5079686045646667,0.005388312973082066,0.5837226510047913,0.43178409337997437,0.009984581731259823,0.5535125136375427,0.40461504459381104,0.01357117947191,0.5421388149261475,0.4375253915786743,-0.000254351703915745,0.5388652682304382,0.43440118432044983,0.003768875962123275,0.5435469150543213,0.473069429397583,-0.00044451639405451715,0.5446000695228577,0.49435991048812866,-0.005147268529981375,0.4993743896484375,0.4458087682723999,-0.00021388086315710098,0.5035873651504517,0.4508148729801178,0.014764283783733845,0.5101627707481384,0.480670690536499,0.0149798933416605,0.5118697285652161,0.5022382736206055,0.00972745567560196,0.46360355615615845,0.46989524364471436,0.0015889406204223633,0.4708390533924103,0.47412118315696716,0.015020489692687988,0.4792497158050537,0.49815526604652405,0.017208188772201538,0.48389244079589844,0.5201159715652466,0.013309736736118793,0.4331796169281006,0.4967734217643738,0.0035884676035493612,0.44330185651779175,0.49862006306648254,0.014297754503786564,0.4521437883377075,0.5215007066726685,0.021251264959573746,0.4569534957408905,0.540080189704895,0.024697747081518173
B,0.5694820284843445,0.5456294417381287,2.749647194377758e-07,0.5115151405334473,0.519982635974884,-0.014025094918906689,0.47071295976638794,0.4544905722141266,-0.020224319770932198,0.46478602290153503,0.3876526653766632,-0.027821294963359833,0.4884749948978424,0.3499739468097687,-0.035476792603731155,0.4909117519855499,0.3475123345851898,0.002036274177953601,0.47533097863197327,0.27078646421432495,-0.012012825347483158,0.4667908549308777,0.2209285944700241,-0.02721935138106346,0.46154603362083435,0.17558814585208893,-0.039672739803791046,0.5184435248374939,0.32950127124786377,-0.004898407496511936,0.5027247667312622,0.23908713459968567,-0.017495153471827507,0.4921758770942688,0.17978020012378693,-0.03183654695749283,0.4831501841545105,0.12573686242103577,-0.04298199713230133,0.547737181186676,0.3285367488861084,-0.015622610226273537,0.5349463224411011,0.24150198698043823,-0.028765713796019554,0.525732696056366,0.18586638569831848,-0.03982381522655487,0.5165325999259949,0.13697437942028046,-0.04824473336338997,0.5800162553787231,0.3409963548183441,-0.02870783768594265,0.5719878673553467,0.2702679932117462,-0.040181826800107956,0.5643432140350342,0.22330567240715027,-0.04605194553732872,0.5554298162460327,0.1800377517938614,-0.050925325602293015
B,0.561867892742157,0.5386430621147156,2.928224489551212e-07,0.5038899779319763,0.5113911628723145,-0.014326466247439384,0.4645376205444336,0.44802823662757874,-0.02102285623550415,0.45865827798843384,0.382709264755249,-0.02921404130756855,0.48157891631126404,0.34660086035728455,-0.03735785558819771,0.48543500900268555,0.3432093560695648,0.0023532139603048563,0.4703919291496277,0.26735711097717285,-0.011464666575193405,0.4626321792602539,0.2183913141489029,-0.02663576230406761,0.45796358585357666,0.17373819649219513,-0.03906187415122986,0.5126585364341736,0.32490408420562744,-0.004275517072528601,0.4963904619216919,0.23500098288059235,-0.016528833657503128,0.48507076501846313,0.17689397931098938,-0.03058270737528801,0.4751274287700653,0.12381134927272797,-0.04153381288051605,0.5419279336929321,0.3227303624153137,-0.014742805622518063,0.5276491641998291,0.2356739342212677,-0.02736598253250122,0.5181454420089722,0.18239259719848633,-0.037621065974235535,0.5086312890052795,0.1354486644268036,-0.0453941710293293,0.5745225548744202,0.33323904871940613,-0.027658261358737946,0.5651962161064148,0.26249679923057556,-0.03821245953440666,0.5570120215415955,0.2176680862903595,-0.04312563315033913,0.5473005771636963,0.1765815168619156,-0.04732616990804672
B,0.5631106495857239,0.5360283851623535,3.3325150639029744e-07,0.50869220495224,0.5108940601348877,-0.015339044854044914,0.46763157844543457,0.4471707344055176,-0.022919265553355217,0.47040826082229614,0.3832324743270874,-0.031239071860909462,0.5044382810592651,0.3592202067375183,-0.03986819088459015,0.48657387495040894,0.3317141830921173,-0.0013239668915048242,0.47700491547584534,0.2566782534122467,-0.014787223190069199,0.4741404354572296,0.20718558132648468,-0.030044542625546455,0.4744134843349457,0.1617347002029419,-0.0428374819457531,0.5165966153144836,0.314830482006073,-0.007592649199068546,0.5087039470672607,0.2265823632478714,-0.01819237321615219,0.5074770450592041,0.16944482922554016,-0.03065052069723606,0.5075833201408386,0.1173056960105896,-0.040828682482242584,0.5473649501800537,0.3164425492286682,-0.01768043264746666,0.5409614443778992,0.23251795768737793,-0.02877500094473362,0.5379685163497925,0.1781795471906662,-0.03875470161437988,0.5352009534835815,0.13045911490917206,-0.04669725522398949,0.5801735520362854,0.33238011598587036,-0.03040889836847782,0.5741481184959412,0.2621919810771942,-0.04014119505882263,0.5697280764579773,0.2165932059288025,-0.04495842754840851,0.5648642182350159,0.17528346180915833,-0.04929904267191887
B,0.5628497004508972,0.5367608070373535,3.3568099411240837e-07,0.5081026554107666,0.5107910633087158,-0.015343727543950081,0.46704596281051636,0.44673770666122437,-0.022932156920433044,0.4701991379261017,0.3818729817867279,-0.031360357999801636,0.5045366883277893,0.3581008315086365,-0.04001061990857124,0.4861528277397156,0.3311309516429901,-0.0004951470764353871,0.47622206807136536,0.2562054991722107,-0.013738741166889668,0.4734327793121338,0.2069871872663498,-0.028978001326322556,0.47379070520401,0.16118739545345306,-0.04193836450576782,0.5161274075508118,0.31436866521835327,-0.006920880638062954,0.5085743069648743,0.2263021469116211,-0.01755432039499283,0.5076711177825928,0.169007807970047,-0.030239079147577286,0.5080161690711975,0.11620205640792847,-0.040650900453329086,0.5468394160270691,0.316385418176651,-0.017245536670088768,0.5408987998962402,0.2331376075744629,-0.02857527881860733,0.5384072661399841,0.17921124398708344,-0.03878583759069443,0.5360991358757019,0.13158001005649567,-0.04687453806400299,0.5794629454612732,0.33274105191230774,-0.030242037028074265,0.5733892321586609,0.262881875038147,-0.040332499891519547,0.5688984990119934,0.2173984944820404,-0.04554695636034012,0.5640397667884827,0.17585806548595428,-0.05017663538455963
B,0.5186872482299805,0.5833999514579773,2.1435216979170946e-07,0.5722338557243347,0.5120484828948975,0.015919746831059456,0.5965269207954407,0.4417162239551544,0.019522106274962425,0.5704293847084045,0.3844705820083618,0.021554009988904,0.5378125309944153,0.36412179470062256,0.020270656794309616,0.5610882043838501,0.3825336694717407,-0.008746426552534103,0.5535218119621277,0.27206727862358093,-0.011858324520289898,0.5470434427261353,0.21829789876937866,-0.010000914335250854,0.5401068925857544,0.1793089061975479,-0.00848094467073679,0.5177420973777771,0.38386842608451843,-0.0207213182002306,0.502871036529541,0.26457923650741577,-0.02358654886484146,0.4898936152458191,0.20578397810459137,-0.024556292220950127,0.48036277294158936,0.1691005527973175,-0.025863846763968468,0.4787909984588623,0.4001351594924927,-0.02974814549088478,0.462424099445343,0.2813873589038849,-0.03473534807562828,0.45279327034950256,0.21889564394950867,-0.04205493628978729,0.44622811675071716,0.17626160383224487,-0.0480613186955452,0.44418272376060486,0.4276597499847412,-0.035472970455884933,0.41978880763053894,0.33434373140335083,-0.04418216645717621,0.4076174199581146,0.28687208890914917,-0.04911748319864273,0.39944031834602356,0.24541684985160828,-0.05174064263701439
B,0.5200477242469788,0.58086097240448,2.204588867016355e-07,0.5739783048629761,0.5129185914993286,0.013208680786192417,0.5991789698600769,0.44158995151519775,0.016212686896324158,0.5739068388938904,0.3838960826396942,0.017848718911409378,0.543094277381897,0.3622266352176666,0.01653449609875679,0.5608556270599365,0.3783283531665802,-0.008506196551024914,0.5549889802932739,0.27030104398727417,-0.012309274636209011,0.549538254737854,0.21741631627082825,-0.011549726128578186,0.5433686971664429,0.17937111854553223,-0.010817824862897396,0.5176184773445129,0.380132257938385,-0.01951580122113228,0.5045982599258423,0.2627527713775635,-0.02283289283514023,0.49271976947784424,0.20359505712985992,-0.024783018976449966,0.48276016116142273,0.16607114672660828,-0.026889553293585777,0.47958797216415405,0.39669540524482727,-0.02800895832479,0.46418800950050354,0.28124940395355225,-0.03324081003665924,0.45494651794433594,0.218507319688797,-0.041323766112327576,0.4482593536376953,0.17572323977947235,-0.047889403998851776,0.4457074999809265,0.42366668581962585,-0.033601414412260056,0.4220215976238251,0.33292606472969055,-0.042090773582458496,0.41140711307525635,0.2844269275665283,-0.04749121889472008,0.4048948585987091,0.2427002191543579,-0.05062774196267128
B,0.5902010798454285,0.5689747333526611,2.584056630894338e-07,0.5271764397621155,0.5276521444320679,-0.01785169541835785,0.49062350392341614,0.4504399299621582,-0.02294771745800972,0.5070066452026367,0.3735602796077728,-0.028439048677682877,0.5479894876480103,0.35125353932380676,-0.03439367935061455,0.5344717502593994,0.3539023697376251,-0.003246911568567157,0.5108590126037598,0.2731595039367676,-0.016373584046959877,0.4943714141845703,0.21712268888950348,-0.030118459835648537,0.48372504115104675,0.16735491156578064,-0.04218224436044693,0.5728864073753357,0.33638399839401245,-0.00816713273525238,0.5645411610603333,0.2386038601398468,-0.020647168159484863,0.5567232966423035,0.17212726175785065,-0.03462771326303482,0.5511519908905029,0.11675679683685303,-0.04516669362783432,0.6091952919960022,0.3406979441642761,-0.016887284815311432,0.6095852255821228,0.24967801570892334,-0.03197815269231796,0.6070337295532227,0.1880611926317215,-0.04538123682141304,0.6036126613616943,0.13677290081977844,-0.054530344903469086,0.6453235745429993,0.3616752326488495,-0.028013097122311592,0.6574253439903259,0.2868443429470062,-0.04144875705242157,0.6616758108139038,0.2351871132850647,-0.04890900477766991,0.6630005836486816,0.18916282057762146,-0.05424843356013298
B,0.590903103351593,0.5689709186553955,2.703611130527861e-07,0.5285205841064453,0.5271244049072266,-0.017721259966492653,0.49132683873176575,0.4512537717819214,-0.023363938555121422,0.5075029730796814,0.3742126524448395,-0.029350824654102325,0.549073338508606,0.3484307527542114,-0.035757068544626236,0.5337870717048645,0.353520929813385,-0.004103364422917366,0.510783851146698,0.2730438709259033,-0.017927875742316246,0.4943908154964447,0.2172442376613617,-0.03190229833126068,0.4834569990634918,0.1673520803451538,-0.04399619996547699,0.5725674033164978,0.3358311355113983,-0.009203915484249592,0.5647137761116028,0.23790180683135986,-0.02261252887547016,0.556883692741394,0.1713528335094452,-0.036991748958826065,0.5511165261268616,0.11500224471092224,-0.04767289757728577,0.6091601848602295,0.340573251247406,-0.018020164221525192,0.610159695148468,0.25075021386146545,-0.034055713564157486,0.6085472702980042,0.18857675790786743,-0.04792056605219841,0.6057835221290588,0.1363525390625,-0.05720866844058037,0.6454302668571472,0.3620057702064514,-0.029108455404639244,0.6580784320831299,0.2872198224067688,-0.0431259386241436,0.6627218127250671,0.23574520647525787,-0.05072598531842232,0.6642565131187439,0.18959972262382507,-0.05608569085597992
B,0.5234847664833069,0.5801295042037964,1.2025203943721863e-07,0.4707240164279938,0.5150958895683289,0.010068468749523163,0.4671232998371124,0.437531441450119,0.013153250329196453,0.4724265933036804,0.38865092396736145,0.009353936649858952,0.47839537262916565,0.3520660698413849,0.004558774176985025,0.5326498746871948,0.3405623435974121,0.026105262339115143,0.5270227193832397,0.25625500082969666,0.016003424301743507,0.5216643810272217,0.19271054863929749,0.0035359493922442198,0.5186089277267456,0.13951009511947632,-0.007324201054871082,0.5430845022201538,0.34006473422050476,0.005778043996542692,0.5334678292274475,0.23644737899303436,-0.007869360037147999,0.5288031101226807,0.1640624701976776,-0.02274208515882492,0.5271974205970764,0.09935498237609863,-0.03369346633553505,0.5455734133720398,0.3482602834701538,-0.01711968332529068,0.5354663133621216,0.24522928893566132,-0.03297455236315727,0.5288440585136414,0.17668752372264862,-0.04518997669219971,0.5252285599708557,0.11766651272773743,-0.05341333523392677,0.5387390851974487,0.3613795340061188,-0.04057175666093826,0.5308176875114441,0.27752795815467834,-0.054918669164180756,0.5247072577476501,0.22192434966564178,-0.06312085688114166,0.5207934379577637,0.17084629833698273,-0.06924920529127121
B,0.5247141718864441,0.5801715850830078,1.443694230829351e-07,0.4737585484981537,0.5145578980445862,0.007332300767302513,0.4688265919685364,0.43517249822616577,0.009144346229732037,0.47498682141304016,0.38456448912620544,0.004275674931704998,0.48247209191322327,0.356463223695755,-0.001700742868706584,0.5313952565193176,0.34013694524765015,0.02353362739086151,0.5274178981781006,0.25785186886787415,0.012199130840599537,0.5230318307876587,0.19525311887264252,-0.0015892486553639174,0.5199909806251526,0.14169494807720184,-0.013484754599630833,0.541893482208252,0.3402461111545563,0.003862813813611865,0.5346307754516602,0.23917056620121002,-0.010856915265321732,0.5306635499000549,0.16595648229122162,-0.02641463465988636,0.528282642364502,0.09991785883903503,-0.037768829613924026,0.5454763770103455,0.34933987259864807,-0.018573829904198647,0.5369505286216736,0.24919986724853516,-0.03493425250053406,0.5299962162971497,0.18132565915584564,-0.047010038048028946,0.5253426432609558,0.12229514122009277,-0.054929833859205246,0.5411784052848816,0.36377453804016113,-0.041975826025009155,0.534878134727478,0.28039073944091797,-0.0556088350713253,0.5294821262359619,0.22536420822143555,-0.06284976750612259,0.525763750076294,0.1752074956893921,-0.06830765306949615
